Windspeed (m/s), Pitch, Voltage (V), Current (A), Power (W), RPM, R Load (Ohms), Resistance (ohm)
7.00,1400.00,1.08,0.02,0.03,312.50,45.00,50.82
7.00,1400.00,1.10,0.02,0.03,312.50,45.00,51.76
7.00,1400.00,1.05,0.02,0.03,315.00,45.00,44.32
7.00,1400.00,1.00,0.02,0.03,315.00,45.00,44.56
7.00,1400.00,0.95,0.02,0.03,312.50,45.00,40.00
7.00,1450.00,0.98,0.02,0.03,315.00,45.00,41.05
7.00,1450.00,0.98,0.02,0.03,307.50,45.00,41.05
7.00,1450.00,0.83,0.02,0.01,297.50,45.00,41.56
7.00,1450.00,0.95,0.02,0.01,295.00,45.00,54.07
7.00,1450.00,0.88,0.01,0.01,287.50,45.00,58.50
7.00,1450.00,0.80,0.02,0.01,285.00,45.00,49.08
7.00,1450.00,0.73,0.02,0.01,285.00,45.00,41.86
7.00,1450.00,0.71,0.02,0.01,282.50,45.00,37.67
7.00,1450.00,0.75,0.01,0.01,280.00,45.00,50.08
7.00,1450.00,0.69,0.02,0.01,277.50,45.00,34.44
7.00,1450.00,0.68,0.02,0.01,275.00,45.00,38.93
7.00,1450.00,0.84,0.01,0.01,277.50,45.00,60.82
7.00,1450.00,0.69,0.02,0.01,275.00,45.00,36.87
7.00,1450.00,0.85,0.02,0.01,277.50,45.00,48.29
7.00,1450.00,0.69,0.02,0.01,275.00,45.00,39.14
7.00,1450.00,0.72,0.02,0.01,277.50,45.00,44.54
7.00,1450.00,0.84,0.01,0.01,277.50,45.00,56.25
7.00,1450.00,0.80,0.02,0.01,275.00,45.00,42.53
7.00,1450.00,0.70,0.02,0.01,277.50,45.00,40.14
7.00,1450.00,0.68,0.02,0.01,277.50,45.00,36.00
7.00,1480.00,0.61,0.01,0.01,270.00,45.00,44.27
7.00,1480.00,0.49,0.01,0.01,250.00,45.00,39.50
7.00,1480.00,0.57,0.01,0.00,240.00,45.00,56.75
7.00,1480.00,0.40,0.01,0.00,230.00,45.00,40.25
7.00,1480.00,0.41,0.00,0.00,222.50,45.00,81.75
7.00,1480.00,0.43,0.01,0.00,217.50,45.00,49.29
7.00,1480.00,0.37,0.01,0.00,217.50,45.00,49.17
7.00,1480.00,0.44,0.01,0.00,215.00,45.00,70.60
7.00,1480.00,0.44,0.01,0.00,215.00,45.00,49.86
7.00,1480.00,0.43,0.01,0.00,215.00,45.00,68.40
7.00,1480.00,0.44,0.00,0.00,212.50,45.00,87.00
7.00,1480.00,0.43,0.00,0.00,212.50,45.00,114.00
7.00,1480.00,0.31,0.01,0.00,210.00,45.00,48.80
7.00,1480.00,0.40,0.00,0.00,212.50,45.00,79.00
7.00,1480.00,0.38,0.01,0.00,210.00,45.00,42.86
7.00,1480.00,0.43,0.00,0.00,210.00,45.00,86.00
7.00,1480.00,0.30,0.01,0.00,210.00,45.00,39.67
7.00,1480.00,0.43,0.01,0.00,210.00,45.00,69.00
